0.000000000000000000e+00,4.801038062283737029e-02,1.081314878892733478e-02,1.297577854671280208e-03,2.292387543252595236e-02,1.859861591695501776e-02,8.650519031141868775e-04,4.325259515570934387e-04,1.470588235294117627e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,4.325259515570934387e-04,4.325259515570934387e-04,0.000000000000000000e+00,5.622837370242214812e-03,3.027681660899653963e-03,0.000000000000000000e+00,9.515570934256055435e-03,1.297577854671280208e-03,0.000000000000000000e+00,1.730103806228373755e-03,0.000000000000000000e+00,8.650519031141868775e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,6.055363321799307925e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.027681660899653963e-03,1.859861591695501776e-02,2.638408304498269727e-02,2.897923875432525942e-02,3.892733564013840623e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.633217993079584929e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.297577854671280208e-03,2.854671280276816631e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.730103806228373755e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.801038062283737029e-02,0.000000000000000000e+00,4.584775086505190472e-02,8.650519031141868775e-04,5.190311418685120831e-02,3.027681660899653963e-03,0.000000000000000000e+00,8.650519031141868775e-04,3.027681660899653876e-02,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.149653979238754231e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.190311418685120831e-03,0.000000000000000000e+00,8.217993079584774360e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.444636678200692248e-02,3.892733564013840623e-03,1.842560553633217912e-01,7.785467128027681247e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.589965397923875479e-01,0.000000000000000000e+00,6.833910034602076744e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.417820069204151823e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.453287197231833972e-01,2.339965397923875479e-01,0.000000000000000000e+00,3.892733564013840623e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.946366782006920398e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.027681660899653963e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.757785467128027718e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.892733564013840623e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.081314878892733478e-02,4.584775086505190472e-02,0.000000000000000000e+00,1.427335640138408315e-02,1.038062283737024166e-02,2.854671280276816631e-02,2.595155709342560416e-03,2.162629757785467302e-03,1.989619377162629710e-02,2.162629757785467302e-03,0.000000000000000000e+00,1.686851211072664530e-02,1.297577854671280208e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.038062283737024166e-02,0.000000000000000000e+00,1.297577854671280208e-03,6.185121107266435686e-02,3.416955017301038372e-02,3.892733564013840623e-03,0.000000000000000000e+00,4.930795847750864963e-02,3.460207612456747683e-02,3.892733564013840623e-03,2.205882352941176613e-02,1.816608996539792464e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.217993079584774360e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.460207612456747510e-03,0.000000000000000000e+00,1.730103806228373755e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.254325259515570896e-02,2.768166089965398008e-02,4.584775086505190472e-02,1.124567474048442962e-02,1.730103806228373755e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.238754325259515288e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.622837370242214812e-03,0.000000000000000000e+00,3.027681660899653963e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.297577854671280208e-03,8.650519031141868775e-04,1.427335640138408315e-02,0.000000000000000000e+00,1.600346020761245561e-02,1.903114186851211087e-02,5.622837370242214812e-03,0.000000000000000000e+00,1.297577854671280208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.297577854671280208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.816608996539792464e-02,0.000000000000000000e+00,3.027681660899653963e-03,0.000000000000000000e+00,1.859861591695501776e-02,0.000000000000000000e+00,4.325259515570934604e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.297577854671280208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.292387543252595236e-02,5.190311418685120831e-02,1.038062283737024166e-02,1.600346020761245561e-02,0.000000000000000000e+00,4.757785467128027718e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.587370242214532767e-01,5.752595155709342573e-02,1.340830449826989693e-02,4.757785467128027718e-03,0.000000000000000000e+00,2.162629757785467302e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.911764705882352811e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.768166089965398008e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.487889273356401039e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.081314878892733616e-01,0.000000000000000000e+00,1.513840830449826938e-02,0.000000000000000000e+00,6.055363321799307925e-03,0.000000000000000000e+00,3.330449826989619055e-02,4.325259515570934604e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.162629757785467302e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.730103806228373755e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.190311418685120831e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.859861591695501776e-02,3.027681660899653963e-03,2.854671280276816631e-02,1.903114186851211087e-02,4.757785467128027718e-03,0.000000000000000000e+00,4.325259515570934604e-03,0.000000000000000000e+00,4.108996539792387354e-02,8.650519031141868775e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.297577854671280208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.233564013840830142e-02,3.243944636678200433e-02,6.920415224913495020e-03,2.984429065743944565e-02,1.167820069204152274e-02,2.724913494809688697e-02,0.000000000000000000e+00,5.060553633217992897e-02,0.000000000000000000e+00,1.470588235294117627e-02,2.508650519031141793e-02,8.650519031141868775e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.249134948096885925e-02,0.000000000000000000e+00,2.162629757785467302e-03,9.948096885813148549e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.984429065743944565e-02,3.719723183391003551e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.460207612456747510e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.190311418685120831e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.162629757785467302e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.785467128027681247e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.650519031141868775e-04,0.000000000000000000e+00,2.595155709342560416e-03,5.622837370242214812e-03,0.000000000000000000e+00,4.325259515570934604e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.032871972318339021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.650519031141868775e-04,0.000000000000000000e+00,8.650519031141868775e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,5.622837370242214812e-03,8.650519031141868775e-04,0.000000000000000000e+00,1.730103806228373755e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.297577854671280208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.757785467128027718e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211072664359861585e-02,1.470588235294117627e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.325259515570934387e-04,8.650519031141868775e-04,2.162629757785467302e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.785467128027681247e-03,0.000000000000000000e+00,3.979238754325259420e-02,1.297577854671280208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211072664359861585e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.595155709342560416e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.470588235294117627e-02,3.027681660899653876e-02,1.989619377162629710e-02,1.297577854671280208e-02,1.587370242214532767e-01,4.108996539792387354e-02,2.032871972318339021e-02,4.325259515570934387e-04,0.000000000000000000e+00,3.027681660899653963e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.920415224913495020e-03,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.083044982698962322e-03,1.297577854671280208e-03,2.162629757785467302e-03,2.162629757785467302e-03,0.000000000000000000e+00,1.297577854671280208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.097750865051903058e-01,0.000000000000000000e+00,2.422145328719723170e-02,0.000000000000000000e+00,1.557093425605536249e-02,1.730103806228373842e-02,2.162629757785467302e-03,3.719723183391003551e-02,2.595155709342560416e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.297577854671280208e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.162629757785467302e-03,0.000000000000000000e+00,5.752595155709342573e-02,8.650519031141868775e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.027681660899653963e-03,0.000000000000000000e+00,4.152249134948096665e-02,1.427335640138408315e-02,0.000000000000000000e+00,6.098615916955017063e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934604e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.038062283737024166e-02,0.000000000000000000e+00,5.622837370242214812e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.217993079584774360e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.515570934256055435e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.892733564013840623e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325259515570934387e-04,9.948096885813148549e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
